交易日期,证券代码,利率,期限
20240926,SHIBOR9M.IR,1.906,9M
20240926,SHIBORON.IR,1.608,O/N
20240927,SHIBOR1M.IR,1.822,1M
20240927,SHIBOR1W.IR,1.661,1W
20240927,SHIBOR1Y.IR,1.923,1Y
20240927,SHIBOR2W.IR,1.761,2W
20240927,SHIBOR3M.IR,1.835,3M
20240927,SHIBOR6M.IR,1.887,6M
20240927,SHIBOR9M.IR,1.902,9M
20240927,SHIBORON.IR,1.401,O/N
20240929,SHIBOR1M.IR,1.82,1M
20240929,SHIBOR1W.IR,1.727,1W
20240929,SHIBOR1Y.IR,1.922,1Y
20240929,SHIBOR2W.IR,1.815,2W
20240929,SHIBOR3M.IR,1.836,3M
20240929,SHIBOR6M.IR,1.888,6M
20240929,SHIBOR9M.IR,1.902,9M
20240929,SHIBORON.IR,1.336,O/N
20240930,SHIBOR1M.IR,1.82,1M
20240930,SHIBOR1W.IR,1.522,1W
20240930,SHIBOR1Y.IR,1.923,1Y
20240930,SHIBOR2W.IR,1.927,2W
20240930,SHIBOR3M.IR,1.84,3M
20240930,SHIBOR6M.IR,1.889,6M
20240930,SHIBOR9M.IR,1.901,9M
20240930,SHIBORON.IR,1.514,O/N
20241008,SHIBOR1M.IR,1.82,1M
20241008,SHIBOR1W.IR,1.697,1W
20241008,SHIBOR1Y.IR,1.927,1Y
20241008,SHIBOR2W.IR,1.9,2W
20241008,SHIBOR3M.IR,1.84,3M
20241008,SHIBOR6M.IR,1.892,6M
20241008,SHIBOR9M.IR,1.904,9M
20241008,SHIBORON.IR,1.509,O/N
20241009,SHIBOR1M.IR,1.82,1M
20241009,SHIBOR1W.IR,1.803,1W
20241009,SHIBOR1Y.IR,1.932,1Y
20241009,SHIBOR2W.IR,1.923,2W
20241009,SHIBOR3M.IR,1.841,3M
20241009,SHIBOR6M.IR,1.892,6M
20241009,SHIBOR9M.IR,1.909,9M
20241009,SHIBORON.IR,1.618,O/N
20241010,SHIBOR1M.IR,1.82,1M
20241010,SHIBOR1W.IR,1.7,1W
20241010,SHIBOR1Y.IR,1.934,1Y
20241010,SHIBOR2W.IR,1.941,2W
20241010,SHIBOR3M.IR,1.841,3M
20241010,SHIBOR6M.IR,1.894,6M
20241010,SHIBOR9M.IR,1.913,9M
20241010,SHIBORON.IR,1.527,O/N
20241011,SHIBOR1M.IR,1.82,1M
20241011,SHIBOR1W.IR,1.526,1W
20241011,SHIBOR1Y.IR,1.93,1Y
20241011,SHIBOR2W.IR,1.92,2W
20241011,SHIBOR3M.IR,1.841,3M
20241011,SHIBOR6M.IR,1.892,6M
20241011,SHIBOR9M.IR,1.912,9M
20241011,SHIBORON.IR,1.406,O/N
20241012,SHIBOR1M.IR,1.82,1M
20241012,SHIBOR1W.IR,1.511,1W
20241012,SHIBOR1Y.IR,1.931,1Y
20241012,SHIBOR2W.IR,1.904,2W
20241012,SHIBOR3M.IR,1.841,3M
20241012,SHIBOR6M.IR,1.891,6M
20241012,SHIBOR9M.IR,1.912,9M
20241012,SHIBORON.IR,1.306,O/N
20241014,SHIBOR1M.IR,1.82,1M
20241014,SHIBOR1W.IR,1.587,1W
20241014,SHIBOR1Y.IR,1.93,1Y
20241014,SHIBOR2W.IR,1.866,2W
20241014,SHIBOR3M.IR,1.841,3M
20241014,SHIBOR6M.IR,1.891,6M
20241014,SHIBOR9M.IR,1.912,9M
20241014,SHIBORON.IR,1.418,O/N
20241015,SHIBOR1M.IR,1.82,1M
20241015,SHIBOR1W.IR,1.517,1W
20241015,SHIBOR1Y.IR,1.93,1Y
20241015,SHIBOR2W.IR,1.907,2W
20241015,SHIBOR3M.IR,1.842,3M
20241015,SHIBOR6M.IR,1.891,6M
20241015,SHIBOR9M.IR,1.913,9M
20241015,SHIBORON.IR,1.407,O/N
20241016,SHIBOR1M.IR,1.819,1M
20241016,SHIBOR1W.IR,1.59,1W
20241016,SHIBOR1Y.IR,1.932,1Y
20241016,SHIBOR2W.IR,1.861,2W
20241016,SHIBOR3M.IR,1.846,3M
20241016,SHIBOR6M.IR,1.895,6M
20241016,SHIBOR9M.IR,1.915,9M
20241016,SHIBORON.IR,1.46,O/N
20241017,SHIBOR1M.IR,1.819,1M
20241017,SHIBOR1W.IR,1.549,1W
20241017,SHIBOR1Y.IR,1.934,1Y
20241017,SHIBOR2W.IR,1.864,2W
20241017,SHIBOR3M.IR,1.855,3M
20241017,SHIBOR6M.IR,1.903,6M
20241017,SHIBOR9M.IR,1.922,9M
20241017,SHIBORON.IR,1.425,O/N
20241018,SHIBOR1M.IR,1.818,1M
20241018,SHIBOR1W.IR,1.568,1W
20241018,SHIBOR1Y.IR,1.932,1Y
20241018,SHIBOR2W.IR,1.926,2W
20241018,SHIBOR3M.IR,1.858,3M
20241018,SHIBOR6M.IR,1.903,6M
20241018,SHIBOR9M.IR,1.921,9M
20241018,SHIBORON.IR,1.399,O/N
20241021,SHIBOR1M.IR,1.819,1M
20241021,SHIBOR1W.IR,1.584,1W
20241021,SHIBOR1Y.IR,1.934,1Y
20241021,SHIBOR2W.IR,1.896,2W
20241021,SHIBOR3M.IR,1.864,3M
20241021,SHIBOR6M.IR,1.906,6M
20241021,SHIBOR9M.IR,1.923,9M
20241021,SHIBORON.IR,1.474,O/N
20241022,SHIBOR1M.IR,1.82,1M
20241022,SHIBOR1W.IR,1.579,1W
20241022,SHIBOR1Y.IR,1.938,1Y
20241022,SHIBOR2W.IR,1.887,2W
20241022,SHIBOR3M.IR,1.869,3M
20241022,SHIBOR6M.IR,1.913,6M
20241022,SHIBOR9M.IR,1.927,9M
20241022,SHIBORON.IR,1.477,O/N
20241023,SHIBOR1M.IR,1.82,1M
20241023,SHIBOR1W.IR,1.595,1W
20241023,SHIBOR1Y.IR,1.942,1Y
20241023,SHIBOR2W.IR,1.973,2W
20241023,SHIBOR3M.IR,1.873,3M
20241023,SHIBOR6M.IR,1.915,6M
20241023,SHIBOR9M.IR,1.93,9M
20241023,SHIBORON.IR,1.49,O/N
20241024,SHIBOR1M.IR,1.822,1M
20241024,SHIBOR1W.IR,1.596,1W
20241024,SHIBOR1Y.IR,1.944,1Y
20241024,SHIBOR2W.IR,1.995,2W
20241024,SHIBOR3M.IR,1.879,3M
20241024,SHIBOR6M.IR,1.92,6M
20241024,SHIBOR9M.IR,1.932,9M
20241024,SHIBORON.IR,1.53,O/N
20241025,SHIBOR1M.IR,1.823,1M
20241025,SHIBOR1W.IR,1.703,1W
20241025,SHIBOR1Y.IR,1.947,1Y
20241025,SHIBOR2W.IR,1.981,2W
20241025,SHIBOR3M.IR,1.883,3M
20241025,SHIBOR6M.IR,1.922,6M
20241025,SHIBOR9M.IR,1.934,9M
20241025,SHIBORON.IR,1.507,O/N
20241028,SHIBOR1M.IR,1.821,1M
20241028,SHIBOR1W.IR,1.658,1W
20241028,SHIBOR1Y.IR,1.948,1Y
20241028,SHIBOR2W.IR,1.955,2W
20241028,SHIBOR3M.IR,1.884,3M
20241028,SHIBOR6M.IR,1.922,6M
20241028,SHIBOR9M.IR,1.934,9M
20241028,SHIBORON.IR,1.495,O/N
20241029,SHIBOR1M.IR,1.82,1M
20241029,SHIBOR1W.IR,1.75,1W
20241029,SHIBOR1Y.IR,1.949,1Y
20241029,SHIBOR2W.IR,1.929,2W
20241029,SHIBOR3M.IR,1.884,3M
20241029,SHIBOR6M.IR,1.922,6M
20241029,SHIBOR9M.IR,1.935,9M
20241029,SHIBORON.IR,1.439,O/N
20241030,SHIBOR1M.IR,1.82,1M
20241030,SHIBOR1W.IR,1.656,1W
20241030,SHIBOR1Y.IR,1.949,1Y
20241030,SHIBOR2W.IR,1.898,2W
20241030,SHIBOR3M.IR,1.884,3M
20241030,SHIBOR6M.IR,1.922,6M
20241030,SHIBOR9M.IR,1.938,9M
20241030,SHIBORON.IR,1.394,O/N
20241031,SHIBOR1M.IR,1.82,1M
20241031,SHIBOR1W.IR,1.656,1W
20241031,SHIBOR1Y.IR,1.948,1Y
20241031,SHIBOR2W.IR,1.895,2W
20241031,SHIBOR3M.IR,1.884,3M
20241031,SHIBOR6M.IR,1.922,6M
20241031,SHIBOR9M.IR,1.937,9M
20241031,SHIBORON.IR,1.364,O/N
20241101,SHIBOR1M.IR,1.818,1M
20241101,SHIBOR1W.IR,1.507,1W
20241101,SHIBOR1Y.IR,1.943,1Y
20241101,SHIBOR2W.IR,1.768,2W
20241101,SHIBOR3M.IR,1.879,3M
20241101,SHIBOR6M.IR,1.917,6M
20241101,SHIBOR9M.IR,1.933,9M
20241101,SHIBORON.IR,1.36,O/N
20241104,SHIBOR1M.IR,1.815,1M
20241104,SHIBOR1W.IR,1.496,1W
20241104,SHIBOR1Y.IR,1.937,1Y
20241104,SHIBOR2W.IR,1.735,2W
20241104,SHIBOR3M.IR,1.878,3M
20241104,SHIBOR6M.IR,1.914,6M
20241104,SHIBOR9M.IR,1.927,9M
20241104,SHIBORON.IR,1.346,O/N
20241105,SHIBOR1M.IR,1.811,1M
20241105,SHIBOR1W.IR,1.5,1W
20241105,SHIBOR1Y.IR,1.935,1Y
20241105,SHIBOR2W.IR,1.688,2W
20241105,SHIBOR3M.IR,1.877,3M
20241105,SHIBOR6M.IR,1.91,6M
20241105,SHIBOR9M.IR,1.925,9M
20241105,SHIBORON.IR,1.338,O/N
20241106,SHIBOR1M.IR,1.808,1M
20241106,SHIBOR1W.IR,1.5,1W
20241106,SHIBOR1Y.IR,1.93,1Y
20241106,SHIBOR2W.IR,1.76,2W
20241106,SHIBOR3M.IR,1.876,3M
20241106,SHIBOR6M.IR,1.907,6M
20241106,SHIBOR9M.IR,1.92,9M
20241106,SHIBORON.IR,1.33,O/N
20241107,SHIBOR1M.IR,1.803,1M
20241107,SHIBOR1W.IR,1.555,1W
20241107,SHIBOR1Y.IR,1.925,1Y
20241107,SHIBOR2W.IR,1.777,2W
20241107,SHIBOR3M.IR,1.87,3M
20241107,SHIBOR6M.IR,1.901,6M
20241107,SHIBOR9M.IR,1.915,9M
20241107,SHIBORON.IR,1.319,O/N
20241108,SHIBOR1M.IR,1.799,1M
20241108,SHIBOR1W.IR,1.645,1W
20241108,SHIBOR1Y.IR,1.92,1Y
20241108,SHIBOR2W.IR,1.8,2W
20241108,SHIBOR3M.IR,1.864,3M
20241108,SHIBOR6M.IR,1.895,6M
20241108,SHIBOR9M.IR,1.909,9M
20241108,SHIBORON.IR,1.461,O/N
20241111,SHIBOR1M.IR,1.797,1M
20241111,SHIBOR1W.IR,1.655,1W
20241111,SHIBOR1Y.IR,1.916,1Y
20241111,SHIBOR2W.IR,1.812,2W
20241111,SHIBOR3M.IR,1.862,3M
20241111,SHIBOR6M.IR,1.893,6M
20241111,SHIBOR9M.IR,1.905,9M
20241111,SHIBORON.IR,1.443,O/N
20241112,SHIBOR1M.IR,1.797,1M
20241112,SHIBOR1W.IR,1.687,1W
20241112,SHIBOR1Y.IR,1.913,1Y
20241112,SHIBOR2W.IR,1.856,2W
20241112,SHIBOR3M.IR,1.859,3M
20241112,SHIBOR6M.IR,1.889,6M
20241112,SHIBOR9M.IR,1.901,9M
20241112,SHIBORON.IR,1.525,O/N
20241113,SHIBOR1M.IR,1.797,1M
20241113,SHIBOR1W.IR,1.644,1W
20241113,SHIBOR1Y.IR,1.907,1Y
20241113,SHIBOR2W.IR,1.824,2W
20241113,SHIBOR3M.IR,1.859,3M
20241113,SHIBOR6M.IR,1.884,6M
20241113,SHIBOR9M.IR,1.897,9M
20241113,SHIBORON.IR,1.465,O/N
20241114,SHIBOR1M.IR,1.796,1M
20241114,SHIBOR1W.IR,1.674,1W
20241114,SHIBOR1Y.IR,1.904,1Y
20241114,SHIBOR2W.IR,1.805,2W
20241114,SHIBOR3M.IR,1.858,3M
20241114,SHIBOR6M.IR,1.881,6M
20241114,SHIBOR9M.IR,1.893,9M
20241114,SHIBORON.IR,1.456,O/N
20241115,SHIBOR1M.IR,1.796,1M
20241115,SHIBOR1W.IR,1.685,1W
20241115,SHIBOR1Y.IR,1.899,1Y
20241115,SHIBOR2W.IR,1.805,2W
20241115,SHIBOR3M.IR,1.856,3M
20241115,SHIBOR6M.IR,1.878,6M
20241115,SHIBOR9M.IR,1.889,9M
20241115,SHIBORON.IR,1.47,O/N
20241118,SHIBOR1M.IR,1.794,1M
20241118,SHIBOR1W.IR,1.697,1W
20241118,SHIBOR1Y.IR,1.899,1Y
20241118,SHIBOR2W.IR,1.872,2W
20241118,SHIBOR3M.IR,1.856,3M
20241118,SHIBOR6M.IR,1.878,6M
20241118,SHIBOR9M.IR,1.889,9M
20241118,SHIBORON.IR,1.47,O/N
20241119,SHIBOR1M.IR,1.792,1M
20241119,SHIBOR1W.IR,1.693,1W
20241119,SHIBOR1Y.IR,1.898,1Y
20241119,SHIBOR2W.IR,1.881,2W
20241119,SHIBOR3M.IR,1.856,3M
20241119,SHIBOR6M.IR,1.879,6M
20241119,SHIBOR9M.IR,1.889,9M
20241119,SHIBORON.IR,1.48,O/N
20241120,SHIBOR1M.IR,1.791,1M
20241120,SHIBOR1W.IR,1.684,1W
20241120,SHIBOR1Y.IR,1.897,1Y
20241120,SHIBOR2W.IR,1.905,2W
20241120,SHIBOR3M.IR,1.857,3M
20241120,SHIBOR6M.IR,1.879,6M
20241120,SHIBOR9M.IR,1.889,9M
20241120,SHIBORON.IR,1.47,O/N
20241121,SHIBOR1M.IR,1.792,1M
20241121,SHIBOR1W.IR,1.659,1W
20241121,SHIBOR1Y.IR,1.898,1Y
20241121,SHIBOR2W.IR,1.865,2W
20241121,SHIBOR3M.IR,1.86,3M
20241121,SHIBOR6M.IR,1.88,6M
20241121,SHIBOR9M.IR,1.889,9M
20241121,SHIBORON.IR,1.455,O/N
20241122,SHIBOR1M.IR,1.789,1M
20241122,SHIBOR1W.IR,1.653,1W
20241122,SHIBOR1Y.IR,1.898,1Y
20241122,SHIBOR2W.IR,1.862,2W
20241122,SHIBOR3M.IR,1.86,3M
20241122,SHIBOR6M.IR,1.878,6M
20241122,SHIBOR9M.IR,1.888,9M
20241122,SHIBORON.IR,1.456,O/N
20241125,SHIBOR1M.IR,1.787,1M
20241125,SHIBOR1W.IR,1.727,1W
20241125,SHIBOR1Y.IR,1.899,1Y
20241125,SHIBOR2W.IR,1.863,2W
20241125,SHIBOR3M.IR,1.86,3M
20241125,SHIBOR6M.IR,1.879,6M
20241125,SHIBOR9M.IR,1.889,9M
20241125,SHIBORON.IR,1.464,O/N
20241126,SHIBOR1M.IR,1.785,1M
20241126,SHIBOR1W.IR,1.723,1W
20241126,SHIBOR1Y.IR,1.899,1Y
20241126,SHIBOR2W.IR,1.821,2W
20241126,SHIBOR3M.IR,1.86,3M
20241126,SHIBOR6M.IR,1.879,6M
20241126,SHIBOR9M.IR,1.889,9M
20241126,SHIBORON.IR,1.43,O/N
20241127,SHIBOR1M.IR,1.784,1M
20241127,SHIBOR1W.IR,1.7,1W
20241127,SHIBOR1Y.IR,1.899,1Y
20241127,SHIBOR2W.IR,1.786,2W
20241127,SHIBOR3M.IR,1.859,3M
20241127,SHIBOR6M.IR,1.879,6M
20241127,SHIBOR9M.IR,1.889,9M
20241127,SHIBORON.IR,1.385,O/N
20241128,SHIBOR1M.IR,1.779,1M
20241128,SHIBOR1W.IR,1.726,1W
20241128,SHIBOR1Y.IR,1.899,1Y
20241128,SHIBOR2W.IR,1.766,2W
20241128,SHIBOR3M.IR,1.858,3M
20241128,SHIBOR6M.IR,1.879,6M
20241128,SHIBOR9M.IR,1.889,9M
20241128,SHIBORON.IR,1.329,O/N
20241129,SHIBOR1M.IR,1.772,1M
20241129,SHIBOR1W.IR,1.631,1W
20241129,SHIBOR1Y.IR,1.893,1Y
20241129,SHIBOR2W.IR,1.74,2W
20241129,SHIBOR3M.IR,1.852,3M
20241129,SHIBOR6M.IR,1.871,6M
20241129,SHIBOR9M.IR,1.882,9M
20241129,SHIBORON.IR,1.319,O/N
20241202,SHIBOR1M.IR,1.754,1M
20241202,SHIBOR1W.IR,1.591,1W
20241202,SHIBOR1Y.IR,1.868,1Y
20241202,SHIBOR2W.IR,1.723,2W
20241202,SHIBOR3M.IR,1.825,3M
20241202,SHIBOR6M.IR,1.848,6M
20241202,SHIBOR9M.IR,1.858,9M
20241202,SHIBORON.IR,1.414,O/N
20241203,SHIBOR1M.IR,1.736,1M
20241203,SHIBOR1W.IR,1.601,1W
20241203,SHIBOR1Y.IR,1.835,1Y
20241203,SHIBOR2W.IR,1.734,2W
20241203,SHIBOR3M.IR,1.795,3M
20241203,SHIBOR6M.IR,1.815,6M
20241203,SHIBOR9M.IR,1.825,9M
20241203,SHIBORON.IR,1.337,O/N
20241204,SHIBOR1M.IR,1.716,1M
20241204,SHIBOR1W.IR,1.588,1W
20241204,SHIBOR1Y.IR,1.815,1Y
20241204,SHIBOR2W.IR,1.68,2W
20241204,SHIBOR3M.IR,1.772,3M
20241204,SHIBOR6M.IR,1.792,6M
20241204,SHIBOR9M.IR,1.804,9M
20241204,SHIBORON.IR,1.381,O/N
20241205,SHIBOR1M.IR,1.711,1M
20241205,SHIBOR1W.IR,1.688,1W
20241205,SHIBOR1Y.IR,1.807,1Y
20241205,SHIBOR2W.IR,1.799,2W
20241205,SHIBOR3M.IR,1.762,3M
20241205,SHIBOR6M.IR,1.78,6M
20241205,SHIBOR9M.IR,1.792,9M
20241205,SHIBORON.IR,1.479,O/N
20241206,SHIBOR1M.IR,1.711,1M
20241206,SHIBOR1W.IR,1.686,1W
20241206,SHIBOR1Y.IR,1.803,1Y
20241206,SHIBOR2W.IR,1.801,2W
20241206,SHIBOR3M.IR,1.755,3M
20241206,SHIBOR6M.IR,1.774,6M
20241206,SHIBOR9M.IR,1.787,9M
20241206,SHIBORON.IR,1.478,O/N
20241209,SHIBOR1M.IR,1.71,1M
20241209,SHIBOR1W.IR,1.736,1W
20241209,SHIBOR1Y.IR,1.8,1Y
20241209,SHIBOR2W.IR,1.83,2W
20241209,SHIBOR3M.IR,1.753,3M
20241209,SHIBOR6M.IR,1.77,6M
20241209,SHIBOR9M.IR,1.783,9M
20241209,SHIBORON.IR,1.516,O/N
20241210,SHIBOR1M.IR,1.711,1M
20241210,SHIBOR1W.IR,1.784,1W
20241210,SHIBOR1Y.IR,1.793,1Y
20241210,SHIBOR2W.IR,1.868,2W
20241210,SHIBOR3M.IR,1.748,3M
20241210,SHIBOR6M.IR,1.765,6M
20241210,SHIBOR9M.IR,1.777,9M
20241210,SHIBORON.IR,1.47,O/N
20241211,SHIBOR1M.IR,1.711,1M
20241211,SHIBOR1W.IR,1.722,1W
20241211,SHIBOR1Y.IR,1.785,1Y
20241211,SHIBOR2W.IR,1.849,2W
20241211,SHIBOR3M.IR,1.744,3M
20241211,SHIBOR6M.IR,1.759,6M
20241211,SHIBOR9M.IR,1.771,9M
20241211,SHIBORON.IR,1.528,O/N
20241212,SHIBOR1M.IR,1.712,1M
20241212,SHIBOR1W.IR,1.635,1W
20241212,SHIBOR1Y.IR,1.78,1Y
20241212,SHIBOR2W.IR,1.876,2W
20241212,SHIBOR3M.IR,1.74,3M
20241212,SHIBOR6M.IR,1.753,6M
20241212,SHIBOR9M.IR,1.766,9M
20241212,SHIBORON.IR,1.482,O/N
20241213,SHIBOR1M.IR,1.71,1M
20241213,SHIBOR1W.IR,1.758,1W
20241213,SHIBOR1Y.IR,1.774,1Y
20241213,SHIBOR2W.IR,1.87,2W
20241213,SHIBOR3M.IR,1.735,3M
20241213,SHIBOR6M.IR,1.744,6M
20241213,SHIBOR9M.IR,1.759,9M
20241213,SHIBORON.IR,1.404,O/N
20241216,SHIBOR1M.IR,1.708,1M
20241216,SHIBOR1W.IR,1.762,1W
20241216,SHIBOR1Y.IR,1.76,1Y
20241216,SHIBOR2W.IR,1.873,2W
20241216,SHIBOR3M.IR,1.725,3M
20241216,SHIBOR6M.IR,1.733,6M
20241216,SHIBOR9M.IR,1.747,9M
20241216,SHIBORON.IR,1.421,O/N
20241217,SHIBOR1M.IR,1.706,1M
20241217,SHIBOR1W.IR,1.787,1W
20241217,SHIBOR1Y.IR,1.754,1Y
20241217,SHIBOR2W.IR,1.892,2W
20241217,SHIBOR3M.IR,1.718,3M
20241217,SHIBOR6M.IR,1.726,6M
20241217,SHIBOR9M.IR,1.742,9M
20241217,SHIBORON.IR,1.425,O/N
20241218,SHIBOR1M.IR,1.704,1M
20241218,SHIBOR1W.IR,1.776,1W
20241218,SHIBOR1Y.IR,1.748,1Y
20241218,SHIBOR2W.IR,1.994,2W
20241218,SHIBOR3M.IR,1.715,3M
20241218,SHIBOR6M.IR,1.724,6M
20241218,SHIBOR9M.IR,1.738,9M
20241218,SHIBORON.IR,1.428,O/N
20241219,SHIBOR1M.IR,1.701,1M
20241219,SHIBOR1W.IR,1.627,1W
20241219,SHIBOR1Y.IR,1.745,1Y
20241219,SHIBOR2W.IR,2.035,2W
20241219,SHIBOR3M.IR,1.712,3M
20241219,SHIBOR6M.IR,1.72,6M
20241219,SHIBOR9M.IR,1.735,9M
20241219,SHIBORON.IR,1.424,O/N
20241220,SHIBOR1M.IR,1.7,1M
20241220,SHIBOR1W.IR,1.62,1W
20241220,SHIBOR1Y.IR,1.74,1Y
20241220,SHIBOR2W.IR,1.852,2W
20241220,SHIBOR3M.IR,1.708,3M
20241220,SHIBOR6M.IR,1.717,6M
20241220,SHIBOR9M.IR,1.73,9M
20241220,SHIBORON.IR,1.414,O/N
20241223,SHIBOR1M.IR,1.699,1M
20241223,SHIBOR1W.IR,1.525,1W
20241223,SHIBOR1Y.IR,1.732,1Y
20241223,SHIBOR2W.IR,1.943,2W
20241223,SHIBOR3M.IR,1.705,3M
20241223,SHIBOR6M.IR,1.712,6M
20241223,SHIBOR9M.IR,1.724,9M
20241223,SHIBORON.IR,1.31,O/N
20241224,SHIBOR1M.IR,1.695,1M
20241224,SHIBOR1W.IR,1.489,1W
20241224,SHIBOR1Y.IR,1.725,1Y
20241224,SHIBOR2W.IR,1.917,2W
20241224,SHIBOR3M.IR,1.6985,3M
20241224,SHIBOR6M.IR,1.707,6M
20241224,SHIBOR9M.IR,1.717,9M
20241224,SHIBORON.IR,1.321,O/N
20241225,SHIBOR1M.IR,1.69,1M
20241225,SHIBOR1W.IR,1.516,1W
20241225,SHIBOR1Y.IR,1.7185,1Y
20241225,SHIBOR2W.IR,1.965,2W
20241225,SHIBOR3M.IR,1.693,3M
20241225,SHIBOR6M.IR,1.702,6M
20241225,SHIBOR9M.IR,1.712,9M
20241225,SHIBORON.IR,1.365,O/N
20241226,SHIBOR1M.IR,1.689,1M
20241226,SHIBOR1W.IR,1.533,1W
20241226,SHIBOR1Y.IR,1.7145,1Y
20241226,SHIBOR2W.IR,2.036,2W
20241226,SHIBOR3M.IR,1.6922,3M
20241226,SHIBOR6M.IR,1.701,6M
20241226,SHIBOR9M.IR,1.71,9M
20241226,SHIBORON.IR,1.386,O/N
20241227,SHIBOR1M.IR,1.686,1M
20241227,SHIBOR1W.IR,1.74,1W
20241227,SHIBOR1Y.IR,1.7125,1Y
20241227,SHIBOR2W.IR,2.157,2W
20241227,SHIBOR3M.IR,1.69,3M
20241227,SHIBOR6M.IR,1.699,6M
20241227,SHIBOR9M.IR,1.708,9M
20241227,SHIBORON.IR,1.388,O/N
20241230,SHIBOR1M.IR,1.6846,1M
20241230,SHIBOR1W.IR,1.95,1W
20241230,SHIBOR1Y.IR,1.7112,1Y
20241230,SHIBOR2W.IR,2.08,2W
20241230,SHIBOR3M.IR,1.685,3M
20241230,SHIBOR6M.IR,1.6955,6M
20241230,SHIBOR9M.IR,1.7075,9M
20241230,SHIBORON.IR,1.367,O/N
20241231,SHIBOR1M.IR,1.681,1M
20241231,SHIBOR1W.IR,1.966,1W
20241231,SHIBOR1Y.IR,1.708,1Y
20241231,SHIBOR2W.IR,2.163,2W
20241231,SHIBOR3M.IR,1.6855,3M
20241231,SHIBOR6M.IR,1.694,6M
20241231,SHIBOR9M.IR,1.7035,9M
20241231,SHIBORON.IR,1.454,O/N
20250102,SHIBOR1M.IR,1.676,1M
20250102,SHIBOR1W.IR,1.643,1W
20250102,SHIBOR1Y.IR,1.7045,1Y
20250102,SHIBOR2W.IR,1.764,2W
20250102,SHIBOR3M.IR,1.6825,3M
20250102,SHIBOR6M.IR,1.689,6M
20250102,SHIBOR9M.IR,1.697,9M
20250102,SHIBORON.IR,1.532,O/N
20250103,SHIBOR1M.IR,1.67,1M
20250103,SHIBOR1W.IR,1.67,1W
20250103,SHIBOR1Y.IR,1.7002,1Y
20250103,SHIBOR2W.IR,1.746,2W
20250103,SHIBOR3M.IR,1.677,3M
20250103,SHIBOR6M.IR,1.6855,6M
20250103,SHIBOR9M.IR,1.6935,9M
20250103,SHIBORON.IR,1.618,O/N
20250106,SHIBOR1M.IR,1.646,1M
20250106,SHIBOR1W.IR,1.596,1W
20250106,SHIBOR1Y.IR,1.691,1Y
20250106,SHIBOR2W.IR,1.639,2W
20250106,SHIBOR3M.IR,1.663,3M
20250106,SHIBOR6M.IR,1.6725,6M
20250106,SHIBOR9M.IR,1.682,9M
20250106,SHIBORON.IR,1.454,O/N
20250107,SHIBOR1M.IR,1.641,1M
20250107,SHIBOR1W.IR,1.541,1W
20250107,SHIBOR1Y.IR,1.685,1Y
20250107,SHIBOR2W.IR,1.616,2W
20250107,SHIBOR3M.IR,1.655,3M
20250107,SHIBOR6M.IR,1.667,6M
20250107,SHIBOR9M.IR,1.676,9M
20250107,SHIBORON.IR,1.483,O/N
20250108,SHIBOR1M.IR,1.636,1M
20250108,SHIBOR1W.IR,1.58,1W
20250108,SHIBOR1Y.IR,1.6795,1Y
20250108,SHIBOR2W.IR,1.65,2W
20250108,SHIBOR3M.IR,1.652,3M
20250108,SHIBOR6M.IR,1.661,6M
20250108,SHIBOR9M.IR,1.6705,9M
20250108,SHIBORON.IR,1.523,O/N
20250109,SHIBOR1M.IR,1.631,1M
20250109,SHIBOR1W.IR,1.632,1W
20250109,SHIBOR1Y.IR,1.674,1Y
20250109,SHIBOR2W.IR,1.68,2W
20250109,SHIBOR3M.IR,1.645,3M
20250109,SHIBOR6M.IR,1.656,6M
20250109,SHIBOR9M.IR,1.666,9M
20250109,SHIBORON.IR,1.547,O/N
20250110,SHIBOR1M.IR,1.63,1M
20250110,SHIBOR1W.IR,1.692,1W
20250110,SHIBOR1Y.IR,1.672,1Y
20250110,SHIBOR2W.IR,1.791,2W
20250110,SHIBOR3M.IR,1.643,3M
20250110,SHIBOR6M.IR,1.655,6M
20250110,SHIBOR9M.IR,1.665,9M
20250110,SHIBORON.IR,1.643,O/N
20250113,SHIBOR1M.IR,1.649,1M
20250113,SHIBOR1W.IR,1.96,1W
20250113,SHIBOR1Y.IR,1.675,1Y
20250113,SHIBOR2W.IR,1.916,2W
20250113,SHIBOR3M.IR,1.648,3M
20250113,SHIBOR6M.IR,1.662,6M
20250113,SHIBOR9M.IR,1.668,9M
20250113,SHIBORON.IR,1.823,O/N
20250114,SHIBOR1M.IR,1.662,1M
20250114,SHIBOR1W.IR,2.162,1W
20250114,SHIBOR1Y.IR,1.686,1Y
20250114,SHIBOR2W.IR,2.212,2W
20250114,SHIBOR3M.IR,1.658,3M
20250114,SHIBOR6M.IR,1.669,6M
20250114,SHIBOR9M.IR,1.679,9M
20250114,SHIBORON.IR,1.965,O/N
20250115,SHIBOR1M.IR,1.668,1M
20250115,SHIBOR1W.IR,2.117,1W
20250115,SHIBOR1Y.IR,1.6905,1Y
20250115,SHIBOR2W.IR,2.311,2W
20250115,SHIBOR3M.IR,1.6665,3M
20250115,SHIBOR6M.IR,1.676,6M
20250115,SHIBOR9M.IR,1.682,9M
20250115,SHIBORON.IR,1.832,O/N
20250116,SHIBOR1M.IR,1.681,1M
