交易日期,景气成长股票池,细分龙头股票池,中性股息股票池,沪深300,中证红利全收益
20220428,31.416391,18.521186,17.717172,1.494936,2.963160
20220429,32.409402,19.301443,18.578316,1.531206,3.048584
20220505,33.463581,19.781438,19.034878,1.528907,3.068493
20220506,33.213504,19.465175,18.692171,1.490250,2.989429
20220509,33.224086,19.429315,18.786206,1.478287,2.997884
20220510,33.579737,19.767547,19.016871,1.494464,2.999360
20220511,33.821608,19.963550,18.912971,1.516026,2.996934
20220512,33.899335,19.934334,19.014685,1.509284,2.989789
20220513,34.039769,20.076940,19.335444,1.520668,3.066715
20220516,34.160624,20.076952,19.444983,1.508444,3.098375
20220517,34.044809,20.198390,19.272386,1.527261,3.077781
20220518,33.930255,20.178264,19.146975,1.521929,3.056635
20220519,33.973427,20.191780,19.203341,1.524861,3.069721
20220520,34.727870,20.603870,19.456449,1.554600,3.102692
20220523,34.987237,20.600649,19.561378,1.545595,3.111461
20220524,33.581943,19.890574,18.916103,1.509442,3.031118
20220525,34.096078,20.118990,19.248935,1.518601,3.081332
20220526,34.190778,20.244172,19.444416,1.522363,3.119640
20220527,34.085865,20.248707,19.375427,1.525510,3.117308
20220530,34.380634,20.436671,19.412003,1.536078,3.118135
20220531,34.644150,20.685300,19.689453,1.559906,3.120180
20220601,34.709227,20.673178,19.671619,1.556726,3.136169
20220602,34.653118,20.816560,19.666792,1.559163,3.113385
20220606,35.489040,21.101864,19.931486,1.588335,3.125020
20220607,35.564188,21.091363,19.905443,1.593308,3.137650
20220608,35.820618,21.106843,19.878843,1.608819,3.163052
20220609,35.005653,20.834347,19.769661,1.591991,3.147986
20220610,35.592102,21.082947,20.083332,1.616132,3.176941
20220613,35.852110,21.152051,20.036794,1.597206,3.138277
20220614,36.001286,21.091042,20.113737,1.609771,3.182614
20220615,35.809601,20.947607,19.991236,1.631086,3.181913
20220616,35.625200,20.936383,19.885258,1.620351,3.137312
20220617,36.270907,21.147600,19.925449,1.642839,3.137752
20220620,36.033702,20.994981,20.015634,1.650993,3.124238
20220621,35.530912,20.761198,19.929092,1.649138,3.129517
20220622,35.033026,20.334306,19.637812,1.628190,3.087960
20220623,35.604355,20.662003,19.920093,1.656119,3.131056
20220624,35.858086,20.884394,20.078795,1.675523,3.129661
20220627,36.319599,20.987990,20.236848,1.694392,3.158012
20220628,36.601929,21.100157,20.510187,1.712026,3.186346
20220629,35.951966,20.762781,20.255565,1.685658,3.175097
20220630,36.485482,21.055288,20.329379,1.709927,3.188560
20220701,36.669764,21.140461,20.352389,1.702952,3.200719
20220704,36.923790,21.251522,20.521685,1.714128,3.211876
20220705,36.956278,21.188067,20.450548,1.711653,3.216501
20220706,36.337893,20.874877,20.174877,1.686654,3.155546
20220707,36.652370,21.163458,20.379316,1.694090,3.179898
20220708,36.578497,21.119984,20.276659,1.688489,3.184021
20220711,36.273873,20.745875,20.121595,1.660213,3.144521
20220712,35.594958,20.294059,19.898790,1.644583,3.150299
20220713,35.990941,20.410923,20.010804,1.647573,3.155525
20220714,36.326176,20.602167,20.016549,1.647806,3.121019
20220715,35.898936,20.433001,19.683157,1.619766,3.057697
20220718,36.531603,20.541384,20.143611,1.636564,3.134199
20220719,36.710896,20.894362,20.189913,1.627701,3.146449
20220720,37.166243,21.168746,20.321067,1.633215,3.157144
20220721,36.676652,20.908706,20.123174,1.615012,3.115032
20220722,36.395937,20.755398,20.030973,1.615842,3.101091
20220725,36.141612,20.644878,19.972282,1.606086,3.098257
20220726,36.339026,20.793699,20.160374,1.618794,3.144012
20220727,36.562881,20.955874,20.249408,1.610810,3.146840
20220728,36.771560,21.070260,20.219195,1.611053,3.163424
20220729,36.625657,20.873220,20.176208,1.589866,3.137460
20220801,37.030559,21.056497,20.127792,1.596949,3.147766
20220802,35.786024,20.532669,19.683128,1.565818,3.059090
20220803,35.389413,20.439991,19.483834,1.550549,3.019139
20220804,35.688772,20.607110,19.674191,1.563726,3.035824
20220805,36.131048,20.921709,19.831370,1.584837,3.059554
20220808,36.754797,21.161228,19.989273,1.581468,3.108081
20220809,37.041355,21.238730,19.986170,1.584601,3.114725
20220810,37.278101,21.224782,20.043349,1.566852,3.101310
20220811,38.031079,21.570471,20.323331,1.598803,3.140283
20220812,37.982683,21.519276,20.446592,1.597892,3.161733
20220815,38.346146,21.614838,20.494492,1.595805,3.169700
20220816,38.427089,21.606413,20.609462,1.592815,3.186955
20220817,38.668582,21.681330,20.609147,1.607731,3.197126
20220818,38.780428,21.799917,20.440160,1.593678,3.169880
20220819,38.543585,21.659652,20.412856,1.582612,3.193904
20220822,38.950685,21.956777,20.576243,1.594173,3.221922
20220823,38.983548,21.820678,20.598490,1.586428,3.237681
20220824,37.799241,21.152036,20.116522,1.556437,3.179529
20220825,38.359235,21.412707,20.329774,1.569331,3.237637
20220826,37.910700,21.147611,20.284991,1.566017,3.223337
20220829,38.005301,21.208017,20.409574,1.559144,3.248626
20220830,37.470476,20.916670,20.262910,1.553911,3.229493
20220831,36.508579,20.428366,19.838154,1.555073,3.196795
20220901,36.962230,20.444396,19.992014,1.541690,3.218112
20220902,37.487917,20.591578,20.069065,1.534017,3.216260
20220905,37.497991,20.708432,20.010311,1.530896,3.264569
20220906,38.166086,21.042741,20.156612,1.544946,3.319391
20220907,38.586826,21.206617,20.077097,1.545977,3.310059
20220908,38.435596,20.992655,19.986327,1.539382,3.298158
20220909,38.273618,21.039104,20.002555,1.560771,3.332866
20220913,38.430201,20.926156,19.989323,1.567377,3.310386
20220914,38.235336,20.721565,19.734128,1.549933,3.282925
20220915,37.367361,20.300610,19.531476,1.535353,3.276838
20220916,37.190605,19.823604,19.191961,1.499349,3.175285
20220919,36.930298,19.777671,19.089313,1.497564,3.177093
20220920,37.068316,19.832054,19.138520,1.499408,3.180041
20220921,36.933686,19.806860,19.152423,1.488313,3.205727
20220922,37.229484,19.839798,19.204585,1.475201,3.202174
20220923,36.110800,19.417663,18.947392,1.470122,3.168434
20220926,36.133672,19.298751,18.642735,1.462747,3.111145
20220927,36.933683,19.566646,19.066541,1.483952,3.148097
20220928,35.635042,19.103301,18.631359,1.459709,3.109327
20220929,35.705399,19.311903,18.374430,1.459112,3.094605
20220930,34.723931,18.981546,18.176028,1.450626,3.112330
20221010,33.660699,18.572844,18.091204,1.418620,3.103403
20221011,33.745068,18.555209,18.052786,1.421194,3.103813
20221012,34.487403,18.738454,18.446507,1.442780,3.147274
20221013,34.811820,18.740571,18.622577,1.430720,3.118657
20221014,35.227580,18.939476,18.899492,1.464955,3.154595
20221017,34.911482,18.800916,18.978422,1.466458,3.155485
20221018,34.779857,18.954865,18.889424,1.463353,3.158942
20221019,34.375427,18.773855,18.736855,1.439817,3.133648
20221020,34.071598,18.458850,18.677479,1.431579,3.104081
20221021,33.838283,18.512833,18.555657,1.426991,3.118770
20221024,33.741319,18.182260,18.124743,1.385237,3.051283
20221025,33.674382,18.118570,17.991543,1.382980,3.038916
20221026,34.661355,18.348515,18.268911,1.394207,3.031367
20221027,34.230379,18.063008,18.523642,1.384387,3.039511
20221028,32.959010,17.707850,18.039405,1.350145,2.959175
20221031,32.848712,17.573906,18.200045,1.337706,2.916450
20221101,33.477236,17.943369,18.639658,1.385542,2.954900
20221102,33.987021,18.170922,18.879596,1.402176,2.991589
20221103,34.458998,18.472445,18.997915,1.390774,2.975479
20221104,35.256678,18.907135,19.194607,1.436249,3.036985
20221107,35.187763,18.725298,19.139867,1.439346,3.058966
20221108,34.738471,18.515040,19.043362,1.429444,3.062222
20221109,34.442419,18.411719,18.998095,1.416079,3.065555
20221110,33.830781,18.051705,18.910781,1.405182,3.064427
20221111,33.503728,18.018090,19.028494,1.444356,3.132546
20221114,33.194377,17.905404,19.176127,1.446483,3.141632
20221115,33.696770,18.345895,19.410594,1.473916,3.172091
20221116,33.582776,18.033084,19.270709,1.461875,3.160493
20221117,33.473995,18.028943,19.398641,1.455879,3.148001
20221118,33.411288,18.027923,19.248274,1.449362,3.127341
20221121,33.830923,18.224351,19.310288,1.436993,3.129013
20221122,33.264481,17.909130,19.313856,1.437163,3.132227
20221123,33.429520,18.024610,19.246445,1.438671,3.139632
20221124,33.414262,17.977651,19.152487,1.432297,3.162140
20221125,32.592077,17.643951,19.259090,1.439528,3.201549
20221128,32.470081,17.628758,19.145832,1.423312,3.187975
20221129,32.310902,17.600505,19.252154,1.467225,3.279555
20221130,32.465338,17.792478,19.383248,1.468984,3.273434
20221201,32.688165,18.002231,19.568986,1.484895,3.256508
20221202,32.838109,17.990097,19.478580,1.475813,3.246051
20221205,32.459508,17.893853,19.801295,1.504761,3.293313
20221206,32.472053,17.979139,19.692838,1.512890,3.276964
20221207,32.538124,18.038304,19.770224,1.509170,3.258027
20221208,32.511774,17.908365,19.639021,1.509452,3.264907
20221209,32.252214,17.843462,19.556472,1.524345,3.293575
20221212,32.277413,17.798355,19.532008,1.507265,3.246458
20221213,31.792983,17.613250,19.388199,1.504305,3.261635
20221214,31.753952,17.429807,19.170874,1.507814,3.249265
20221215,32.146919,17.669761,19.133701,1.506710,3.216251
20221216,31.271626,17.351069,19.106934,1.507563,3.249963
20221219,30.899518,17.204957,18.632079,1.484304,3.183210
20221220,30.808995,17.127191,18.461723,1.459827,3.151116
20221221,30.342966,16.925179,18.385191,1.460407,3.152504
20221222,29.832789,16.734351,18.264042,1.462500,3.130302
20221223,29.406854,16.554758,18.249741,1.459522,3.126358
20221226,30.508685,17.176418,18.398638,1.465344,3.118660
20221227,31.090534,17.416947,18.577007,1.482258,3.151104
20221228,30.857488,17.253604,18.338886,1.475934,3.156335
20221229,31.063511,17.254306,18.327111,1.470381,3.128140
20221230,31.376386,17.377986,18.458224,1.476074,3.149279
20230103,32.188422,17.818827,18.918213,1.482276,3.169689
20230104,32.089385,17.743018,18.957249,1.484200,3.194706
20230105,32.877463,18.044732,19.121238,1.513035,3.203399
20230106,33.353063,18.181048,19.050008,1.517728,3.196750
20230109,33.533261,18.311119,19.057367,1.530016,3.194962
20230110,33.921207,18.463997,18.974116,1.531676,3.176860
20230111,33.656137,18.293139,18.939230,1.528839,3.194025
20230112,33.677636,18.314809,19.049719,1.531827,3.181681
20230113,33.581852,18.288501,19.207109,1.553371,3.208985
20230116,33.716713,18.342977,19.462042,1.577614,3.221334
20230117,33.803439,18.424029,19.393923,1.577339,3.216475
20230118,33.775726,18.529393,19.535295,1.574697,3.220156
20230119,33.864702,18.586062,19.758900,1.584493,3.233160
20230120,34.184878,18.668325,20.007533,1.594222,3.264881
20230130,34.729806,18.926752,19.938322,1.601778,3.253235
20230131,34.834309,18.971042,19.868318,1.584817,3.260429
20230201,35.214634,19.134461,20.013155,1.599715,3.270468
20230202,35.427110,19.088808,19.946320,1.594078,3.275795
20230203,35.184690,19.020880,19.897483,1.579012,3.246767
20230206,34.824557,18.969408,19.817254,1.558137,3.228519
20230207,35.038421,18.869028,19.801000,1.560941,3.245741
20230208,34.784330,18.872732,19.626684,1.554043,3.231264
20230209,35.215381,19.278839,19.848627,1.574904,3.255132
20230210,34.768204,19.126750,19.903333,1.565545,3.256605
20230213,35.237891,19.402529,19.997704,1.579753,3.268204
20230214,35.208302,19.416344,19.948594,1.580407,3.285027
20230215,35.276787,19.568153,20.165339,1.572171,3.264840
20230216,34.565536,19.132897,19.943643,1.560657,3.236828
20230217,34.034786,18.729302,19.594774,1.538170,3.240944
20230220,34.387624,19.147832,20.050639,1.575908,3.313516
20230221,34.392487,19.113371,20.103446,1.580050,3.350882
20230222,34.515917,19.159767,20.020309,1.565790,3.352873
20230223,34.577074,19.160155,19.936686,1.564530,3.357407
20230224,34.311976,19.080092,19.907403,1.548288,3.343769
20230227,34.202905,19.036862,19.816376,1.541730,3.340285
20230228,34.475300,19.186799,20.024752,1.551496,3.355099
20230301,34.518999,19.352083,20.547408,1.573411,3.377825
20230302,34.188348,19.153031,20.651991,1.569902,3.392864
20230303,34.058075,19.083744,20.850878,1.574788,3.407532
20230306,34.631681,19.337774,20.887557,1.566575,3.391576
20230307,33.918014,19.011302,20.496788,1.543639,3.371312
20230308,33.902385,19.112617,20.665395,1.538018,3.368664
20230309,33.935316,19.056785,20.727866,1.532583,3.357886
20230310,33.500947,18.861424,20.423596,1.512485,3.297973
20230313,33.550683,19.121065,20.897538,1.528326,3.337905
20230314,33.207654,18.847231,20.795655,1.519180,3.310285
20230315,33.187523,18.953272,20.899640,1.520021,3.350299
20230316,32.464544,18.751102,20.739677,1.501815,3.319225
20230317,32.691640,18.879890,21.382366,1.509314,3.339001
20230320,32.779955,18.958943,21.105231,1.501787,3.323238
20230321,33.576421,19.210953,21.160123,1.518296,3.322742
20230322,33.498752,19.357203,21.669315,1.524802,3.338427
20230323,33.232220,19.506939,21.799822,1.539917,3.341195
20230324,33.292940,19.454285,21.546379,1.535326,3.313952
20230327,33.610969,19.377061,21.578114,1.529771,3.287056
20230328,33.787636,19.291099,21.399978,1.524829,3.288236
20230329,34.139652,19.410144,21.264105,1.527357,3.278721
20230330,34.311141,19.566942,21.474304,1.539702,3.299274
20230331,34.445202,19.711271,21.655667,1.544430,3.310292
20230403,34.570524,19.758630,21.782390,1.559544,3.325310
20230404,34.031988,19.752902,21.810919,1.564324,3.337217
20230406,34.092039,20.116296,21.897443,1.561859,3.316401
20230407,34.554942,20.253189,22.006109,1.572015,3.329162
20230410,34.694126,20.218806,22.033806,1.564974,3.330128
20230411,34.822508,20.004273,21.914287,1.563196,3.351503
20230412,34.707982,19.991819,22.189030,1.562106,3.384722
20230413,34.545444,19.794035,21.967209,1.551313,3.385351
20230414,34.631184,20.051134,22.062974,1.560089,3.381375
20230417,34.844710,20.085620,22.257336,1.581967,3.427889
20230418,34.806269,20.084437,22.358897,1.586790,3.440552
20230419,34.474884,20.091006,21.894690,1.572503,3.437599
20230420,34.346098,20.262511,22.184179,1.568103,3.443094
20230421,33.315866,19.769638,21.748509,1.537431,3.401706
20230424,33.194923,19.618673,21.586601,1.518397,3.399180
20230425,32.627629,19.509522,21.502385,1.510781,3.410228
20230426,33.531067,19.723207,21.103889,1.509472,3.418694
20230427,33.545953,19.837228,21.257560,1.520599,3.427850
20230428,33.460311,19.810639,21.476033,1.536103,3.466507
20230504,33.961016,20.143992,21.583411,1.536546,3.536218
20230505,33.420325,19.914473,21.373466,1.531449,3.545228
20230508,33.127732,20.022766,21.433763,1.548905,3.623055
20230509,32.298699,19.498930,21.187003,1.535642,3.594598
20230510,32.497019,19.680600,21.136881,1.523821,3.527670
20230511,32.364773,19.581655,21.101788,1.521455,3.525909
20230512,32.067770,19.386862,21.015550,1.501286,3.504918
20230515,32.528119,19.678956,21.247021,1.524590,3.504546
20230516,32.564817,19.512914,21.407137,1.516705,3.479994
20230517,32.830968,19.574707,21.467192,1.509827,3.463774
20230518,32.959762,19.655995,21.429044,1.508266,3.484619
20230519,33.346358,19.859084,21.514719,1.503870,3.442285
20230522,33.522682,20.046794,21.584990,1.513321,3.442491
20230523,33.393794,19.817224,21.349775,1.491917,3.399020
20230524,33.249716,19.644654,21.226793,1.471293,3.350549
20230525,33.224443,19.654136,21.205087,1.468017,3.335281
20230526,33.681819,19.922703,21.466583,1.468189,3.364146
20230529,33.422916,19.868338,21.399750,1.461704,3.391502
20230530,33.482310,19.825696,21.213741,1.463157,3.390414
20230531,33.346216,19.769252,21.167070,1.448208,3.363624
20230601,33.282915,19.673302,20.943409,1.451382,3.352135
20230602,33.472748,19.739947,21.097602,1.472338,3.372840
20230605,33.540429,19.788342,21.089022,1.465634,3.390491
20230606,32.720060,19.385792,20.977953,1.451876,3.365770
20230607,32.753718,19.377592,20.865796,1.444700,3.391782
20230608,32.384168,19.141033,20.774164,1.456460,3.427410
20230609,32.666638,19.315280,21.034224,1.462757,3.421229
20230612,32.929651,19.433936,21.000183,1.465704,3.402189
20230613,33.024985,19.493814,20.973383,1.473510,3.396415
20230614,33.098312,19.666705,20.996817,1.473173,3.381604
20230615,33.502323,19.944677,21.270773,1.496611,3.389454
20230616,33.574638,20.051336,21.310241,1.511042,3.380050
20230619,33.828323,20.199459,21.488564,1.498673,3.340160
20230620,34.041744,20.261770,21.484742,1.496130,3.315360
20230621,33.599537,19.966678,21.339316,1.473176,3.290749
20230626,32.867047,19.567833,21.173505,1.452460,3.249557
20230627,33.401801,19.788503,21.543151,1.466085,3.306095
20230628,33.466301,19.746105,21.700597,1.464318,3.328025
20230629,33.895916,19.893584,21.872859,1.457092,3.322745
20230630,34.366975,20.083410,22.040324,1.464949,3.334951
20230703,34.347350,20.128911,21.908229,1.484175,3.370068
20230704,34.477545,20.193535,21.884287,1.486513,3.353508
20230705,33.998408,19.921816,21.834909,1.474996,3.349369
20230706,33.824912,19.732200,21.627890,1.465064,3.335862
20230707,33.608844,19.514592,21.759911,1.458561,3.348818
20230710,33.498581,19.438527,21.669183,1.465663,3.362561
20230711,33.976834,19.705125,21.819315,1.475256,3.369124
20230712,33.573752,19.568086,21.767368,1.465324,3.351954
20230713,33.673380,19.615757,21.880526,1.486288,3.387944
20230714,33.501515,19.475316,21.836640,1.486547,3.393455
20230717,33.569301,19.513038,21.894507,1.474374,3.375063
20230718,33.618182,19.400609,21.929546,1.469710,3.375155
20230719,33.403578,19.284823,21.920892,1.468157,3.393389
20230720,32.911881,19.046800,21.733384,1.457797,3.381790
20230721,32.689926,18.941668,21.827032,1.457117,3.384072
20230724,32.824936,19.080439,21.788591,1.450754,3.385156
20230725,33.028848,19.296704,21.963090,1.492652,3.441728
20230726,32.636661,19.090975,21.867434,1.489563,3.449803
20230727,32.510379,18.994565,21.748002,1.487783,3.453464
20230728,32.609261,19.023234,21.915187,1.522246,3.516759
20230731,32.735111,18.945088,22.016638,1.530592,3.543822
20230801,32.699589,18.825211,21.899936,1.524252,3.547048
20230802,32.748989,18.803913,21.818468,1.513537,3.514708
20230803,32.743700,18.875801,21.997352,1.526915,3.534038
20230804,32.780413,18.995898,21.902676,1.532860,3.524269
20230807,32.671458,18.770289,21.839411,1.521260,3.493517
20230808,32.760042,18.784992,21.900134,1.517287,3.488646
20230809,32.424127,18.618455,21.743926,1.512649,3.474416
20230810,32.347241,18.679382,21.748581,1.515756,3.488602
20230811,31.824566,18.391802,21.436027,1.480886,3.434824
20230814,31.945462,18.466805,21.500504,1.470078,3.433009
20230815,31.707291,18.310809,21.583666,1.466506,3.455784
20230816,31.223464,18.051943,21.409183,1.455754,3.454081
20230817,31.758961,18.272491,21.501685,1.460621,3.454396
20230818,31.227907,17.956511,21.170801,1.442665,3.439384
20230821,30.907500,17.777008,21.064102,1.421906,3.403536
20230822,31.141382,17.901760,21.150493,1.432838,3.430707
20230823,30.452565,17.552082,20.936147,1.409355,3.421193
20230824,30.644525,17.577893,20.841304,1.419571,3.405007
20230825,29.991470,17.286923,20.677929,1.414127,3.413064
20230828,30.118692,17.381905,20.916032,1.430700,3.460212
20230829,31.154230,18.018430,21.059473,1.444992,3.466823
20230830,31.395172,18.161865,21.096659,1.444383,3.441621
20230831,31.321340,18.139259,21.042638,1.435522,3.406132
20230901,31.373408,18.172463,21.022442,1.445520,3.442486
20230904,31.561025,18.312271,21.035883,1.467427,3.495821
20230905,31.455132,18.199266,20.820961,1.456510,3.468634
20230906,31.446428,18.160483,20.711807,1.453350,3.467917
20230907,30.941517,17.906246,20.533400,1.432932,3.449682
20230908,31.010583,17.900962,20.444872,1.425886,3.427127
20230911,31.561034,18.123922,20.738362,1.436387,3.453111
20230912,31.562255,18.090717,20.660886,1.433744,3.448660
20230913,31.227237,17.920073,20.562650,1.424612,3.458241
20230914,30.843907,17.815263,20.533516,1.423413,3.492876
20230915,30.841256,17.799177,20.535653,1.413984,3.487051
20230918,31.259706,17.946140,20.644718,1.421203,3.490919
20230919,30.990539,17.842983,20.550339,1.418455,3.514278
20230920,30.671807,17.749125,20.501063,1.412808,3.518955
20230921,30.306344,17.594902,20.298844,1.400133,3.496030
20230922,30.607853,17.858509,20.601568,1.425482,3.510994
20230925,30.846139,17.917921,20.660548,1.416206,3.503981
20230926,30.818113,17.937143,20.659017,1.407929,3.488147
20230927,31.207344,18.137072,20.861222,1.410827,3.476125
20230928,31.441394,18.183767,20.952320,1.406642,3.476743
20231009,31.852680,18.150656,20.920507,1.404816,3.464339
20231010,31.479468,17.941675,20.716954,1.394292,3.429927
20231011,31.438427,17.934945,20.657566,1.398266,3.419258
20231012,31.662463,17.957374,20.711408,1.411547,3.453867
20231013,31.481863,17.795018,20.599599,1.396688,3.449518
20231016,31.353060,17.664071,20.552710,1.382653,3.456924
20231017,31.322850,17.680097,20.534521,1.387535,3.463647
20231018,30.991092,17.507377,20.355016,1.376545,3.431717
20231019,30.602713,17.200927,20.049647,1.347177,3.374504
20231020,30.382323,17.002144,19.808224,1.338425,3.357103
20231023,29.803203,16.781907,19.537629,1.324568,3.312145
20231024,30.282747,17.000777,19.742087,1.329481,3.337343
20231025,30.570990,17.040198,19.814887,1.336087,3.367104
20231026,30.968777,17.143533,19.928208,1.339780,3.383264
20231027,31.420973,17.462239,20.262150,1.358172,3.396926
20231030,31.657368,17.527824,20.130555,1.366326,3.362023
20231031,31.397287,17.384068,19.917718,1.362031,3.368238
20231101,31.232117,17.322457,19.778208,1.361467,3.364227
20231102,30.988526,17.212468,19.699871,1.355047,3.369789
20231103,31.381398,17.438693,19.793899,1.366465,3.354015
20231106,31.646671,17.542557,19.801696,1.384945,3.348693
20231107,31.803562,17.580535,19.794940,1.380046,3.347077
20231108,31.669155,17.572100,19.783838,1.376734,3.343358
20231109,31.623402,17.535457,19.752063,1.377403,3.365297
20231110,31.625729,17.544399,19.693622,1.367362,3.353110
20231113,31.768949,17.527312,19.728387,1.364665,3.359104
20231114,31.780149,17.512121,19.738903,1.365673,3.354487
20231115,32.100977,17.572537,19.803341,1.375275,3.370826
20231116,31.778298,17.417176,19.659501,1.361977,3.366624
20231117,32.179278,17.552703,19.735365,1.360339,3.357925
20231120,32.295355,17.600940,19.802780,1.363486,3.366396
20231121,32.188125,17.528824,19.765312,1.365295,3.378870
20231122,31.643598,17.330896,19.603801,1.351321,3.368609
20231123,32.229585,17.659549,19.761824,1.357843,3.394992
20231124,31.813202,17.379333,19.592794,1.348879,3.397096
20231127,31.998017,17.536482,19.553438,1.338941,3.388119
20231128,32.309395,17.784306,19.577728,1.341450,3.387866
20231129,32.245200,17.794559,19.507728,1.329930,3.364112
20231130,31.898661,17.682489,19.474432,1.332940,3.375222
20231201,31.953163,17.710799,19.555423,1.327861,3.385337
20231204,31.872597,17.670823,19.556562,1.319190,3.385687
20231205,31.392939,17.451370,19.305587,1.294073,3.342001
20231206,31.613189,17.437274,19.341641,1.296109,3.340568
20231207,31.528826,17.360894,19.356578,1.292939,3.345621
20231208,31.526124,17.545138,19.436916,1.296057,3.344992
20231211,31.984923,17.839636,19.711721,1.303679,3.396170
20231212,32.020039,17.814161,19.815769,1.306481,3.422024
20231213,31.812288,17.729239,19.643646,1.284674,3.393755
20231214,31.733592,17.648570,19.592542,1.277948,3.390661
20231215,31.500516,17.575984,19.437826,1.273979,3.370644
20231218,31.172978,17.476912,19.323967,1.269333,3.363111
20231219,31.224243,17.486070,19.327074,1.271115,3.357249
20231220,30.829221,17.303617,19.086771,1.257185,3.342223
20231221,31.181373,17.397207,19.200459,1.269906,3.338895
20231222,30.937852,17.350505,19.144663,1.272330,3.331221
20231225,31.009149,17.483747,19.219855,1.276228,3.336437
20231226,30.585714,17.328219,19.136177,1.267588,3.316767
20231227,30.898748,17.456346,19.267577,1.271998,3.335815
20231228,31.403258,17.690651,19.422298,1.301806,3.331543
20231229,31.869553,17.964140,19.655685,1.308123,3.348978
20240102,31.794170,17.844345,19.613426,1.291059,3.383564
20240103,31.639649,17.751110,19.669682,1.287988,3.419408
20240104,31.480131,17.675762,19.631139,1.276076,3.434217
20240105,31.029591,17.555182,19.446838,1.269236,3.436297
20240108,30.620972,17.293137,19.215181,1.252821,3.400430
20240109,30.993885,17.438406,19.208302,1.255277,3.419557
20240110,30.923555,17.398767,19.136010,1.249417,3.400768
20240111,31.423432,17.560562,19.287266,1.256487,3.383285
20240112,31.494089,17.562723,19.300020,1.252100,3.391263
20240115,31.601564,17.596105,19.351206,1.250862,3.408176
20240116,31.826874,17.708407,19.425116,1.258471,3.420059
20240117,31.253092,17.458872,19.112950,1.231099,3.372185
20240118,31.197166,17.475200,19.184323,1.248502,3.350079
20240119,30.908674,17.312003,19.064747,1.246614,3.330386
20240122,29.424685,16.721665,18.447940,1.227218,3.220275
20240123,29.765410,16.876548,18.652127,1.232186,3.258853
20240124,29.996188,16.962755,18.964996,1.249410,3.331314
20240125,30.850414,17.304948,19.554396,1.274500,3.427299
20240126,30.599672,17.041109,19.481608,1.271031,3.472120
20240129,29.708499,16.738464,19.297360,1.259647,3.481422
20240130,29.110056,16.423112,19.022061,1.237183,3.435641
20240131,28.424366,16.212393,18.798038,1.225864,3.422882
20240201,28.520981,16.297791,18.769016,1.226764,3.388815
20240202,27.889090,16.089349,18.570106,1.212244,3.386128
20240205,26.800742,15.965871,18.522234,1.220172,3.383352
20240206,28.363303,16.790593,19.329299,1.262595,3.463189
20240207,28.964746,17.135171,19.831318,1.274771,3.531363
20240208,30.074020,17.657306,19.840201,1.282892,3.536409
20240219,30.842997,17.811747,20.176986,1.297714,3.606990
20240220,30.958168,17.834060,20.309266,1.300400,3.648333
20240221,31.053279,17.834333,20.365804,1.317945,3.649185
20240222,31.387296,17.882021,20.595186,1.329307,3.702419
20240223,31.571782,17.849556,20.593288,1.330477,3.689324
20240226,31.917596,18.071385,20.541436,1.316605,3.624385
20240227,32.773658,18.441274,20.792411,1.332400,3.643410
20240228,31.440378,17.768241,20.409516,1.315424,3.609334
20240229,32.638617,18.459968,21.030656,1.340519,3.650914
20240301,32.889562,18.518196,21.059346,1.348800,3.651065
20240304,33.372854,18.827651,21.209062,1.349969,3.668270
20240305,33.162414,18.752192,21.251161,1.359365,3.688092
20240306,33.545854,18.769485,21.216901,1.353850,3.687060
20240307,33.344682,18.639253,21.051016,1.345718,3.704718
20240308,33.903057,18.995981,21.288318,1.351510,3.725210
20240311,34.130680,19.141387,21.266630,1.368420,3.697090
20240312,33.928750,19.191625,21.176277,1.371558,3.627419
20240313,34.064944,19.209980,21.148508,1.361976,3.612149
20240314,34.236160,19.221098,21.168248,1.358110,3.621792
20240315,34.745119,19.440118,21.329808,1.361073,3.621636
20240318,35.222159,19.744896,21.525700,1.373858,3.612999
20240319,34.954081,19.646729,21.407532,1.363984,3.599870
20240320,34.891950,19.585983,21.445932,1.366941,3.613956
20240321,34.866573,19.412271,21.410999,1.365304,3.618416
20240322,34.734233,19.267499,21.279094,1.351545,3.606217
20240325,34.224513,19.122691,21.102562,1.344210,3.609338
20240326,34.291861,19.257611,21.142498,1.351066,3.606908
20240327,33.725131,19.024735,20.850420,1.335450,3.594728
20240328,34.313901,19.279756,21.081749,1.342381,3.591327
20240329,34.743067,19.382137,21.316724,1.348679,3.628463
20240401,35.408300,19.740441,21.698321,1.370853,3.639323
20240402,35.369419,19.693056,21.594616,1.365146,3.652853
20240403,35.156016,19.602974,21.482647,1.360238,3.688991
20240408,35.019201,19.618519,21.469019,1.348268,3.683036
20240409,35.023831,19.654445,21.391653,1.347155,3.669615
20240410,34.491653,19.441092,21.229104,1.336183,3.678152
20240411,35.154715,19.660437,21.468846,1.336006,3.710539
20240412,35.434028,19.820620,21.526329,1.325176,3.698006
20240415,35.652979,20.070803,22.004360,1.353098,3.766392
20240416,34.652099,19.803681,21.758866,1.338625,3.753903
20240417,35.905322,20.210374,22.183525,1.359323,3.822898
20240418,36.092431,20.253044,22.278126,1.361000,3.839324
20240419,36.009643,20.108757,22.303320,1.350271,3.850689
20240422,35.542955,20.113501,22.181452,1.346170,3.772552
