交易日期,证券代码,证券简称,日换手率,市盈率
20200520,000300.SH,沪深300,0.3618,12.1554
20200521,000300.SH,沪深300,0.3404,12.0977
20200522,000300.SH,沪深300,0.371,11.8454
20200525,000300.SH,沪深300,0.2836,11.855
20200526,000300.SH,沪深300,0.2778,11.9604
20200527,000300.SH,沪深300,0.3003,11.9055
20200528,000300.SH,沪深300,0.3336,11.9536
20200529,000300.SH,沪深300,0.3362,11.96
20200601,000300.SH,沪深300,0.489,12.2354
20200602,000300.SH,沪深300,0.5172,12.2776
20200603,000300.SH,沪深300,0.4894,12.2882
20200604,000300.SH,沪深300,0.3735,12.2647
20200605,000300.SH,沪深300,0.3667,12.3289
20200608,000300.SH,沪深300,0.4932,12.3831
20200609,000300.SH,沪深300,0.4123,12.4598
20200610,000300.SH,沪深300,0.4014,12.4203
20200611,000300.SH,沪深300,0.4551,12.2946
20200612,000300.SH,沪深300,0.4794,12.3037
20200615,000300.SH,沪深300,0.4773,12.2079
20200616,000300.SH,沪深300,0.4037,12.3712
20200617,000300.SH,沪深300,0.3837,12.3705
20200618,000300.SH,沪深300,0.5019,12.4249
20200619,000300.SH,沪深300,0.5557,12.5705
20200622,000300.SH,沪深300,0.566,12.571
20200623,000300.SH,沪深300,0.4694,12.6047
20200624,000300.SH,沪深300,0.442,12.6692
20200629,000300.SH,沪深300,0.4749,12.5889
20200630,000300.SH,沪深300,0.457,12.6871
20200701,000300.SH,沪深300,0.6168,12.9182
20200702,000300.SH,沪深300,0.9177,13.2095
20200703,000300.SH,沪深300,1.0535,13.5066
20200706,000300.SH,沪深300,1.4712,14.3348
20200707,000300.SH,沪深300,1.4719,14.3894
20200708,000300.SH,沪深300,1.2619,14.5963
20200709,000300.SH,沪深300,1.2726,14.7586
20200710,000300.SH,沪深300,1.149,14.3921
20200713,000300.SH,沪深300,1.1654,14.633
20200714,000300.SH,沪深300,1.0769,14.4928
20200715,000300.SH,沪深300,0.9868,14.2797
20200716,000300.SH,沪深300,1.031,13.6642
20200717,000300.SH,沪深300,0.7511,13.7152
20200720,000300.SH,沪深300,0.8907,14.0825
20200721,000300.SH,沪深300,0.7253,14.0975
20200722,000300.SH,沪深300,0.8113,14.1471
20200723,000300.SH,沪深300,0.8479,14.0977
20200724,000300.SH,沪深300,0.8826,13.5437
20200727,000300.SH,沪深300,0.6203,13.5941
20200728,000300.SH,沪深300,0.589,13.7043
20200729,000300.SH,沪深300,0.6756,13.9974
20200730,000300.SH,沪深300,0.6042,13.9081
20200731,000300.SH,沪深300,0.6685,13.9964
20200803,000300.SH,沪深300,0.7767,14.1978
20200804,000300.SH,沪深300,0.8678,14.2583
20200805,000300.SH,沪深300,0.7113,14.2312
20200806,000300.SH,沪深300,0.824,14.2252
20200807,000300.SH,沪深300,0.772,14.0854
20200810,000300.SH,沪深300,0.7368,14.1774
20200811,000300.SH,沪深300,0.7432,14.0626
20200812,000300.SH,沪深300,0.7335,13.9829
20200813,000300.SH,沪深300,0.5515,13.943
20200814,000300.SH,沪深300,0.5325,14.1541
20200817,000300.SH,沪深300,0.9689,14.5034
20200818,000300.SH,沪深300,0.6838,14.4833
20200819,000300.SH,沪深300,0.6957,14.281
20200820,000300.SH,沪深300,0.5723,14.0927
20200821,000300.SH,沪深300,0.5155,14.1827
20200824,000300.SH,沪深300,0.5462,14.2621
20200825,000300.SH,沪深300,0.5119,14.2605
20200826,000300.SH,沪深300,0.5466,14.1244
20200827,000300.SH,沪深300,0.4289,14.1704
20200828,000300.SH,沪深300,0.5744,14.6719
20200831,000300.SH,沪深300,0.7297,15.2556
20200901,000300.SH,沪深300,0.4985,15.3233
20200902,000300.SH,沪深300,0.5691,15.3115
20200903,000300.SH,沪深300,0.5247,15.2316
20200904,000300.SH,沪深300,0.4322,15.0929
20200907,000300.SH,沪深300,0.535,14.8164
20200908,000300.SH,沪深300,0.5011,14.9296
20200909,000300.SH,沪深300,0.5842,14.6451
20200910,000300.SH,沪深300,0.5423,14.6396
20200911,000300.SH,沪深300,0.4151,14.7504
20200914,000300.SH,沪深300,0.386,14.8084
20200915,000300.SH,沪深300,0.3669,14.8983
20200916,000300.SH,沪深300,0.3915,14.8347
20200917,000300.SH,沪深300,0.3815,14.7607
20200918,000300.SH,沪深300,0.5775,15.0908
20200921,000300.SH,沪深300,0.4479,14.9453
20200922,000300.SH,沪深300,0.4304,14.7749
20200923,000300.SH,沪深300,0.3446,14.7994
20200924,000300.SH,沪深300,0.4049,14.5654
20200925,000300.SH,沪深300,0.3345,14.5767
20200928,000300.SH,沪深300,0.3058,14.6295
20200929,000300.SH,沪深300,0.3092,14.6493
20200930,000300.SH,沪深300,0.3203,14.6379
20201009,000300.SH,沪深300,0.4003,14.8711
20201012,000300.SH,沪深300,0.5601,15.2863
20201013,000300.SH,沪深300,0.4189,15.3055
20201014,000300.SH,沪深300,0.4021,15.2165
20201015,000300.SH,沪深300,0.3951,15.2147
20201016,000300.SH,沪深300,0.4193,15.2387
20201019,000300.SH,沪深300,0.4643,15.1765
20201020,000300.SH,沪深300,0.3522,15.1902
20201021,000300.SH,沪深300,0.3729,15.223
20201022,000300.SH,沪深300,0.364,15.17
20201023,000300.SH,沪深300,0.3836,14.997
20201026,000300.SH,沪深300,0.3889,14.8945
20201027,000300.SH,沪深300,0.3326,14.8916
20201028,000300.SH,沪深300,0.3893,14.928
20201029,000300.SH,沪深300,0.4204,14.7777
20201030,000300.SH,沪深300,0.5007,14.3501
20201102,000300.SH,沪深300,0.51,14.5
20201103,000300.SH,沪深300,0.4857,14.6703
20201104,000300.SH,沪深300,0.4091,14.7504
20201105,000300.SH,沪深300,0.497,14.9301
20201106,000300.SH,沪深300,0.5481,14.9289
20201109,000300.SH,沪深300,0.7032,15.1966
20201110,000300.SH,沪深300,0.6288,15.1399
20201111,000300.SH,沪深300,0.5867,15.0396
20201112,000300.SH,沪深300,0.4213,15.0208
20201113,000300.SH,沪深300,0.4769,14.8574
20201116,000300.SH,沪深300,0.5304,14.9998
20201117,000300.SH,沪深300,0.5401,14.9858
20201118,000300.SH,沪深300,0.5854,15.008
20201119,000300.SH,沪深300,0.4766,15.1011
20201120,000300.SH,沪深300,0.4613,15.1376
20201123,000300.SH,沪深300,0.7341,15.3271
20201124,000300.SH,沪深300,0.5584,15.2436
20201125,000300.SH,沪深300,0.6073,15.0863
20201126,000300.SH,沪深300,0.4883,15.1257
20201127,000300.SH,沪深300,0.58,15.3612
20201130,000300.SH,沪深300,0.9347,15.3023
20201201,000300.SH,沪深300,0.7263,15.6071
20201202,000300.SH,沪深300,0.6955,15.5791
20201203,000300.SH,沪深300,0.633,15.5431
20201204,000300.SH,沪深300,0.5137,15.5399
20201207,000300.SH,沪深300,0.4979,15.3842
20201208,000300.SH,沪深300,0.4378,15.3301
20201209,000300.SH,沪深300,0.4942,15.1569
20201210,000300.SH,沪深300,0.4468,15.1352
20201211,000300.SH,沪深300,0.5654,15.0133
20201214,000300.SH,沪深300,0.4448,15.4477
20201215,000300.SH,沪深300,0.4343,15.4419
20201216,000300.SH,沪深300,0.3919,15.4638
20201217,000300.SH,沪深300,0.4889,15.6416
20201218,000300.SH,沪深300,0.4694,15.5903
20201221,000300.SH,沪深300,0.5161,15.7055
20201222,000300.SH,沪深300,0.595,15.4335
20201223,000300.SH,沪深300,0.5141,15.5646
20201224,000300.SH,沪深300,0.4193,15.5421
20201225,000300.SH,沪深300,0.4435,15.6631
20201228,000300.SH,沪深300,0.5009,15.7152
20201229,000300.SH,沪深300,0.5166,15.6491
20201230,000300.SH,沪深300,0.5438,15.8189
20201231,000300.SH,沪深300,0.6279,16.1025
20210104,000300.SH,沪深300,0.7746,16.2315
20210105,000300.SH,沪深300,0.823,16.4701
20210106,000300.SH,沪深300,0.7089,16.6389
20210107,000300.SH,沪深300,0.8043,16.892
20210108,000300.SH,沪深300,0.7474,16.8659
20210111,000300.SH,沪深300,0.8479,16.7057
20210112,000300.SH,沪深300,0.8201,17.1292
20210113,000300.SH,沪深300,0.957,17.1095
20210114,000300.SH,沪深300,0.8915,16.849
20210115,000300.SH,沪深300,0.8731,16.7873
20210118,000300.SH,沪深300,0.7574,16.9036
20210119,000300.SH,沪深300,0.772,16.723
20210120,000300.SH,沪深300,0.6247,16.7931
20210121,000300.SH,沪深300,0.7606,17.0173
20210122,000300.SH,沪深300,0.722,16.9571
20210125,000300.SH,沪深300,0.7138,17.0921
20210126,000300.SH,沪深300,0.6228,16.8034
20210127,000300.SH,沪深300,0.5803,16.8465
20210128,000300.SH,沪深300,0.6176,16.4297
20210129,000300.SH,沪深300,0.66,16.3919
20210201,000300.SH,沪深300,0.6019,16.5371
20210202,000300.SH,沪深300,0.5978,16.7259
20210203,000300.SH,沪深300,0.6803,16.6622
20210204,000300.SH,沪深300,0.6531,16.5242
20210205,000300.SH,沪深300,0.686,16.5819
20210208,000300.SH,沪深300,0.5926,16.7764
20210209,000300.SH,沪深300,0.5957,17.093
20210210,000300.SH,沪深300,0.6148,17.4478
20210218,000300.SH,沪深300,0.7903,17.3776
20210219,000300.SH,沪深300,0.7744,17.411
20210222,000300.SH,沪深300,1.0187,17.0458
20210223,000300.SH,沪深300,0.8442,16.9942
20210224,000300.SH,沪深300,0.8139,16.5728
20210225,000300.SH,沪深300,0.8331,16.7058
20210226,000300.SH,沪深300,0.7661,16.3109
20210301,000300.SH,沪深300,0.6398,16.5093
20210302,000300.SH,沪深300,0.7084,16.2868
20210303,000300.SH,沪深300,0.7019,16.6314
20210304,000300.SH,沪深300,0.767,16.2033
20210305,000300.SH,沪深300,0.7304,16.1908
20210308,000300.SH,沪深300,0.83,15.7137
20210309,000300.SH,沪深300,0.8317,15.4089
20210310,000300.SH,沪深300,0.6126,15.4543
20210311,000300.SH,沪深300,0.6835,15.8036
20210312,000300.SH,沪深300,0.7246,15.8483
20210315,000300.SH,沪深300,0.7359,15.6081
20210316,000300.SH,沪深300,0.5818,15.7343
20210317,000300.SH,沪深300,0.5377,15.7452
20210318,000300.SH,沪深300,0.5151,15.8386
20210319,000300.SH,沪深300,0.5918,15.4433
20210322,000300.SH,沪深300,0.6034,15.5877
20210323,000300.SH,沪深300,0.5696,15.4518
20210324,000300.SH,沪深300,0.5745,15.2339
20210325,000300.SH,沪深300,0.4792,15.1907
20210326,000300.SH,沪深300,0.526,15.4657
20210329,000300.SH,沪深300,0.5169,15.2604
20210330,000300.SH,沪深300,0.4995,15.3423
20210331,000300.SH,沪深300,0.5093,15.1078
20210401,000300.SH,沪深300,0.4336,15.2482
20210402,000300.SH,沪深300,0.4576,15.3591
20210406,000300.SH,沪深300,0.3958,15.3106
20210407,000300.SH,沪深300,0.5252,15.2327
20210408,000300.SH,沪深300,0.5108,15.2562
20210409,000300.SH,沪深300,0.4627,15.0562
20210412,000300.SH,沪深300,0.5499,14.8355
20210413,000300.SH,沪深300,0.4788,14.7826
20210414,000300.SH,沪深300,0.4354,14.885
20210415,000300.SH,沪深300,0.3921,14.7437
20210416,000300.SH,沪深300,0.4007,14.8091
20210419,000300.SH,沪深300,0.5575,15.0908
20210420,000300.SH,沪深300,0.4917,15.0475
20210421,000300.SH,沪深300,0.4488,15.0553
20210422,000300.SH,沪深300,0.4363,14.9716
20210423,000300.SH,沪深300,0.4395,15.049
20210426,000300.SH,沪深300,0.545,14.857
20210427,000300.SH,沪深300,0.4463,14.7957
20210428,000300.SH,沪深300,0.4342,14.8311
20210429,000300.SH,沪深300,0.5043,14.6201
20210430,000300.SH,沪深300,0.5764,13.971
20210506,000300.SH,沪深300,0.5716,13.8525
20210507,000300.SH,沪深300,0.6199,13.7366
20210510,000300.SH,沪深300,0.6146,13.7538
20210511,000300.SH,沪深300,0.5451,13.8248
20210512,000300.SH,沪深300,0.4554,13.8962
20210513,000300.SH,沪深300,0.4756,13.7675
20210514,000300.SH,沪深300,0.5732,14.0578
20210517,000300.SH,沪深300,0.5529,14.2229
20210518,000300.SH,沪深300,0.4253,14.2446
20210519,000300.SH,沪深300,0.4263,14.1893
20210520,000300.SH,沪深300,0.4972,14.2142
20210521,000300.SH,沪深300,0.448,14.0871
20210524,000300.SH,沪深300,0.455,14.1352
20210525,000300.SH,沪深300,0.657,14.541
20210526,000300.SH,沪深300,0.609,14.5595
20210527,000300.SH,沪深300,0.5328,14.5935
20210528,000300.SH,沪深300,0.5907,14.564
20210531,000300.SH,沪深300,0.5189,14.5572
20210601,000300.SH,沪深300,0.5155,14.5818
20210602,000300.SH,沪深300,0.4937,14.4716
20210603,000300.SH,沪深300,0.5082,14.3917
20210604,000300.SH,沪深300,0.518,14.4529
20210607,000300.SH,沪深300,0.457,14.4482
20210608,000300.SH,沪深300,0.4672,14.3558
20210609,000300.SH,沪深300,0.4359,14.3755
20210610,000300.SH,沪深300,0.4973,14.449
20210611,000300.SH,沪深300,0.6467,14.3477
20210615,000300.SH,沪深300,0.5245,14.6723
20210616,000300.SH,沪深300,0.4593,14.4793
20210617,000300.SH,沪深300,0.442,14.5001
20210618,000300.SH,沪深300,0.5453,14.4909
20210621,000300.SH,沪深300,0.4843,14.4551
20210622,000300.SH,沪深300,0.4778,14.5508
20210623,000300.SH,沪深300,0.4993,14.5972
20210624,000300.SH,沪深300,0.4633,14.6293
20210625,000300.SH,沪深300,0.5662,14.8483
20210628,000300.SH,沪深300,0.4867,14.8517
20210629,000300.SH,沪深300,0.4572,14.6863
20210630,000300.SH,沪深300,0.379,14.7672
20210701,000300.SH,沪深300,0.4648,14.7822
20210702,000300.SH,沪深300,0.4764,14.4182
20210705,000300.SH,沪深300,0.4793,14.4478
20210706,000300.SH,沪深300,0.5134,14.4379
20210707,000300.SH,沪深300,0.5422,14.5488
20210708,000300.SH,沪深300,0.6344,14.3906
20210709,000300.SH,沪深300,0.586,14.333
20210712,000300.SH,沪深300,0.7522,14.4451
20210713,000300.SH,沪深300,0.6073,14.4752
20210714,000300.SH,沪深300,0.6871,14.3015
20210715,000300.SH,沪深300,0.6599,14.4405
20210716,000300.SH,沪深300,0.6193,14.3065
20210719,000300.SH,沪深300,0.558,14.3305
20210720,000300.SH,沪深300,0.471,14.304
20210721,000300.SH,沪深300,0.6117,14.3859
20210722,000300.SH,沪深300,0.6757,14.4269
20210723,000300.SH,沪深300,0.7886,14.2968
20210726,000300.SH,沪深300,0.8307,13.863
20210727,000300.SH,沪深300,0.8616,13.4409
20210728,000300.SH,沪深300,0.7014,13.4603
20210729,000300.SH,沪深300,0.6311,13.6355
20210730,000300.SH,沪深300,0.664,13.5191
20210802,000300.SH,沪深300,0.827,13.8378
20210803,000300.SH,沪深300,0.7409,13.8124
20210804,000300.SH,沪深300,0.6387,13.907
20210805,000300.SH,沪深300,0.6093,13.8253
20210806,000300.SH,沪深300,0.5612,13.7614
20210809,000300.SH,沪深300,0.6641,13.9283
20210810,000300.SH,沪深300,0.6079,14.0611
20210811,000300.SH,沪深300,0.6633,14.0273
20210812,000300.SH,沪深300,0.6122,13.9375
20210813,000300.SH,沪深300,0.5752,13.8639
20210816,000300.SH,沪深300,0.5884,13.8287
20210817,000300.SH,沪深300,0.6815,13.5685
20210818,000300.SH,沪深300,0.7174,13.7275
20210819,000300.SH,沪深300,0.7328,13.6356
20210820,000300.SH,沪深300,0.6453,13.4136
20210823,000300.SH,沪深300,0.6088,13.5589
20210824,000300.SH,沪深300,0.7189,13.6643
20210825,000300.SH,沪深300,0.688,13.6813
20210826,000300.SH,沪深300,0.7176,13.4464
20210827,000300.SH,沪深300,0.6644,13.4251
20210830,000300.SH,沪深300,0.7961,13.0705
20210831,000300.SH,沪深300,0.8522,12.8827
20210901,000300.SH,沪深300,1.1842,13.0619
20210902,000300.SH,沪深300,0.9695,13.0745
20210903,000300.SH,沪深300,0.9703,13.0287
20210906,000300.SH,沪深300,0.8705,13.2403
20210907,000300.SH,沪深300,0.8838,13.3947
20210908,000300.SH,沪深300,0.9578,13.3669
20210909,000300.SH,沪深300,0.9285,13.3954
20210910,000300.SH,沪深300,1.0435,13.4763
20210913,000300.SH,沪深300,0.9045,13.4725
20210914,000300.SH,沪深300,0.8889,13.2744
20210915,000300.SH,沪深300,0.6804,13.1637
20210916,000300.SH,沪深300,0.7845,13.0139
20210917,000300.SH,沪深300,0.7314,13.1014
20210922,000300.SH,沪深300,0.692,13.0417
20210923,000300.SH,沪深300,0.8257,13.1121
20210924,000300.SH,沪深300,0.7517,13.0747
20210927,000300.SH,沪深300,0.7814,13.1287
20210928,000300.SH,沪深300,0.6401,13.1804
20210929,000300.SH,沪深300,0.681,13.033
20210930,000300.SH,沪深300,0.5288,13.0975
20211008,000300.SH,沪深300,0.6115,13.2703
20211011,000300.SH,沪深300,0.5917,13.3021
20211012,000300.SH,沪深300,0.6082,13.1691
20211013,000300.SH,沪深300,0.4746,13.2614
20211014,000300.SH,沪深300,0.4326,13.2054
20211015,000300.SH,沪深300,0.5168,13.2583
20211018,000300.SH,沪深300,0.5111,13.1312
20211019,000300.SH,沪深300,0.489,13.2687
20211020,000300.SH,沪深300,0.5116,13.2298
20211021,000300.SH,沪深300,0.5383,13.2739
20211022,000300.SH,沪深300,0.5203,13.3171
20211025,000300.SH,沪深300,0.5128,13.3481
20211026,000300.SH,沪深300,0.509,13.2908
20211027,000300.SH,沪深300,0.5314,13.1494
20211028,000300.SH,沪深300,0.5659,13.0959
20211029,000300.SH,沪深300,0.5771,13.3042
20211101,000300.SH,沪深300,0.6194,13.143
20211102,000300.SH,沪深300,0.6693,13.0063
20211103,000300.SH,沪深300,0.5153,12.9538
20211104,000300.SH,沪深300,0.4786,13.0591
20211105,000300.SH,沪深300,0.5334,12.9796
20211108,000300.SH,沪深300,0.4959,12.9975
20211109,000300.SH,沪深300,0.4273,12.9931
20211110,000300.SH,沪深300,0.4877,12.9165
20211111,000300.SH,沪深300,0.5792,13.1054
20211112,000300.SH,沪深300,0.4787,13.0735
20211115,000300.SH,沪深300,0.4396,13.056
20211116,000300.SH,沪深300,0.4548,13.0549
20211117,000300.SH,沪深300,0.3876,13.064
20211118,000300.SH,沪深300,0.4091,12.9601
20211119,000300.SH,沪深300,0.4546,13.0998
20211122,000300.SH,沪深300,0.4935,13.1517
20211123,000300.SH,沪深300,0.5514,13.1557
20211124,000300.SH,沪深300,0.4901,13.1719
20211125,000300.SH,沪深300,0.4145,13.1169
20211126,000300.SH,沪深300,0.4301,13.0145
20211129,000300.SH,沪深300,0.4775,12.9815
20211130,000300.SH,沪深300,0.4632,12.9476
20211201,000300.SH,沪深300,0.4397,12.9982
20211202,000300.SH,沪深300,0.529,13.04
20211203,000300.SH,沪深300,0.5146,13.1551
20211206,000300.SH,沪深300,0.6202,13.1382
20211207,000300.SH,沪深300,0.6396,13.2119
20211208,000300.SH,沪深300,0.5592,13.3764
20211209,000300.SH,沪深300,0.7832,13.5772
20211210,000300.SH,沪深300,0.6876,13.5138
20211213,000300.SH,沪深300,0.762,14.3742
20211214,000300.SH,沪深300,0.5725,14.2667
20211215,000300.SH,沪深300,0.5415,14.1622
20211216,000300.SH,沪深300,0.5182,14.2491
20211217,000300.SH,沪深300,0.536,14.0533
20211220,000300.SH,沪深300,0.6103,13.8775
20211221,000300.SH,沪深300,0.5156,13.9777
20211222,000300.SH,沪深300,0.4793,13.9702
20211223,000300.SH,沪深300,0.502,14.07
20211224,000300.SH,沪深300,0.5131,14.0017
20211227,000300.SH,沪深300,0.4463,13.9941
20211228,000300.SH,沪深300,0.4692,14.0743
20211229,000300.SH,沪深300,0.4085,13.8924
20211230,000300.SH,沪深300,0.4374,13.9724
20211231,000300.SH,沪深300,0.4363,14.0201
20220104,000300.SH,沪深300,0.545,13.9854
20220105,000300.SH,沪深300,0.6431,13.8884
20220106,000300.SH,沪深300,0.567,13.7685
20220107,000300.SH,沪深300,0.673,13.8104
20220110,000300.SH,沪深300,0.5618,13.869
20220111,000300.SH,沪深300,0.5284,13.7353
20220112,000300.SH,沪深300,0.5145,13.8413
20220113,000300.SH,沪深300,0.5121,13.6552
20220114,000300.SH,沪深300,0.5277,13.5069
20220117,000300.SH,沪深300,0.4142,13.5696
20220118,000300.SH,沪深300,0.542,13.7188
20220119,000300.SH,沪深300,0.4811,13.6402
20220120,000300.SH,沪深300,0.5926,13.7541
20220121,000300.SH,沪深300,0.4991,13.6288
20220124,000300.SH,沪深300,0.411,13.6478
20220125,000300.SH,沪深300,0.4799,13.352
20220126,000300.SH,沪深300,0.3844,13.4492
20220127,000300.SH,沪深300,0.4354,13.2265
20220128,000300.SH,沪深300,0.454,13.0623
20220207,000300.SH,沪深300,0.5199,13.3285
20220208,000300.SH,沪深300,0.5593,13.332
20220209,000300.SH,沪深300,0.5324,13.4321
20220210,000300.SH,沪深300,0.5438,13.4264
20220211,000300.SH,沪深300,0.5596,13.362
20220214,000300.SH,沪深300,0.5154,13.2027
20220215,000300.SH,沪深300,0.4122,13.2833
20220216,000300.SH,沪深300,0.3843,13.3329
20220217,000300.SH,沪深300,0.3942,13.3503
20220218,000300.SH,沪深300,0.3746,13.4159
20220221,000300.SH,沪深300,0.4026,13.3736
20220222,000300.SH,沪深300,0.4412,13.2235
20220223,000300.SH,沪深300,0.4399,13.3112
20220224,000300.SH,沪深300,0.6598,13.0846
20220225,000300.SH,沪深300,0.5357,13.1677
20220228,000300.SH,沪深300,0.4845,13.2088
20220301,000300.SH,沪深300,0.4406,13.3098
20220302,000300.SH,沪深300,0.4054,13.2218
20220303,000300.SH,沪深300,0.4948,13.183
20220304,000300.SH,沪深300,0.4554,13.0433
20220307,000300.SH,沪深300,0.5803,12.6846
20220308,000300.SH,沪深300,0.6006,12.4355
20220309,000300.SH,沪深300,0.6948,12.3109
20220310,000300.SH,沪深300,0.5195,12.4487
20220311,000300.SH,沪深300,0.5449,12.4362
20220314,000300.SH,沪深300,0.4655,12.0787
20220315,000300.SH,沪深300,0.7241,11.5324
20220316,000300.SH,沪深300,0.7009,11.9626
20220317,000300.SH,沪深300,0.6415,12.1544
20220318,000300.SH,沪深300,0.5344,12.3193
20220321,000300.SH,沪深300,0.4542,12.2948
20220322,000300.SH,沪深300,0.4519,12.3143
20220323,000300.SH,沪深300,0.4184,12.3824
20220324,000300.SH,沪深300,0.3892,12.3264
20220325,000300.SH,沪深300,0.3888,12.1495
20220328,000300.SH,沪深300,0.4232,12.1241
20220329,000300.SH,沪深300,0.3582,12.1015
20220330,000300.SH,沪深300,0.4943,12.3408
20220331,000300.SH,沪深300,0.4788,12.3453
20220401,000300.SH,沪深300,0.478,12.468
20220406,000300.SH,沪深300,0.5683,12.4618
